E/N (Td)        Mean energy (eV)
9.497250e+01 2.479885e+00
1.084606e+02 2.961348e+00
1.238642e+02 3.488894e+00
1.414555e+02 4.036279e+00
1.615451e+02 4.597748e+00
1.844878e+02 5.160202e+00
2.106889e+02 5.732803e+00
2.406111e+02 6.321111e+00
2.747829e+02 6.930423e+00
3.138077e+02 7.574552e+00
3.583749e+02 8.264113e+00
4.092716e+02 9.011882e+00
4.673966e+02 9.830706e+00
5.337766e+02 1.073506e+01
6.095840e+02 1.173740e+01
6.961575e+02 1.285639e+01
7.950263e+02 1.411573e+01
9.079365e+02 1.554331e+01
1.036882e+03 1.716735e+01
1.184141e+03 1.902464e+01
1.352314e+03 2.116303e+01
1.544370e+03 2.363654e+01
1.763703e+03 2.651440e+01
2.014185e+03 2.988424e+01
2.300241e+03 3.384636e+01
2.626923e+03 3.853049e+01
3.000000e+03 4.409548e+01


E/N (Td)        Mobility *N (1/m/V/s)
1.000000e-08 1.814526e+26
1.142021e-08 1.814526e+26
1.304211e-08 1.814526e+26
1.489436e-08 1.814526e+26
1.700967e-08 1.814526e+26
1.942540e-08 1.814526e+26
2.218420e-08 1.814526e+26
2.533482e-08 1.814526e+26
2.893289e-08 1.814526e+26
3.304196e-08 1.814526e+26
3.773460e-08 1.814526e+26
4.309370e-08 1.814526e+26
4.921389e-08 1.814526e+26
5.620328e-08 1.814526e+26
6.418531e-08 1.814526e+26
7.330096e-08 1.814526e+26
8.371121e-08 1.814526e+26
9.559993e-08 1.814526e+26
1.091771e-07 1.814526e+26
1.246825e-07 1.814526e+26
1.423900e-07 1.814526e+26
1.626123e-07 1.814526e+26
1.857067e-07 1.814526e+26
2.120808e-07 1.814526e+26
2.422007e-07 1.814526e+26
2.765982e-07 1.814526e+26
3.158809e-07 1.814526e+26
3.607425e-07 1.814526e+26
4.119754e-07 1.814526e+26
4.704845e-07 1.814525e+26
5.373030e-07 1.814525e+26
6.136112e-07 1.814525e+26
7.007567e-07 1.814525e+26
8.002786e-07 1.814525e+26
9.139347e-07 1.814524e+26
1.043732e-06 1.814524e+26
1.191964e-06 1.814523e+26
1.361248e-06 1.814523e+26
1.554573e-06 1.814522e+26
1.775354e-06 1.814521e+26
2.027492e-06 1.814519e+26
2.315437e-06 1.814517e+26
2.644277e-06 1.814514e+26
3.019819e-06 1.814511e+26
3.448696e-06 1.814506e+26
3.938483e-06 1.814501e+26
4.497829e-06 1.814493e+26
5.136613e-06 1.814483e+26
5.866119e-06 1.814470e+26
6.699229e-06 1.814453e+26
7.650658e-06 1.814431e+26
8.737210e-06 1.814402e+26
9.978075e-06 1.814364e+26
1.139517e-05 1.814315e+26
1.301352e-05 1.814251e+26
1.486171e-05 1.814168e+26
1.697238e-05 1.814059e+26
1.938281e-05 1.813918e+26
2.213557e-05 1.813734e+26
2.527927e-05 1.813495e+26
2.886945e-05 1.813184e+26
3.296951e-05 1.812781e+26
3.765187e-05 1.812258e+26
4.299921e-05 1.811583e+26
4.910599e-05 1.810711e+26
5.608006e-05 1.809590e+26
6.404459e-05 1.808155e+26
7.314024e-05 1.806326e+26
8.352767e-05 1.804012e+26
9.539033e-05 1.801107e+26
1.089377e-04 1.797495e+26
1.244091e-04 1.793060e+26
1.420778e-04 1.787691e+26
1.622558e-04 1.781316e+26
1.852995e-04 1.773863e+26
2.116159e-04 1.765307e+26
2.416697e-04 1.755673e+26
2.759918e-04 1.745008e+26
3.151883e-04 1.733404e+26
3.599516e-04 1.720932e+26
4.110722e-04 1.707631e+26
4.694529e-04 1.693497e+26
5.361250e-04 1.677875e+26
6.122658e-04 1.660782e+26
6.992202e-04 1.642332e+26
7.985240e-04 1.622244e+26
9.119309e-04 1.601105e+26
1.041444e-03 1.577518e+26
1.189351e-03 1.552278e+26
1.358263e-03 1.526844e+26
1.551164e-03 1.499147e+26
1.771462e-03 1.470527e+26
2.023046e-03 1.439644e+26
2.310361e-03 1.407265e+26
2.638480e-03 1.374858e+26
3.013198e-03 1.343220e+26
3.441135e-03 1.311056e+26
3.929847e-03 1.278756e+26
4.487967e-03 1.246068e+26
5.125351e-03 1.214787e+26
5.853257e-03 1.184839e+26
6.684541e-03 1.154294e+26
7.633884e-03 1.133452e+26
8.718054e-03 1.099141e+26
9.956198e-03 1.065930e+26
1.137018e-02 1.032551e+26
1.298499e-02 9.989757e+25
1.482912e-02 9.650248e+25
1.693516e-02 9.303479e+25
1.934031e-02 8.947120e+25
2.208703e-02 8.579615e+25
2.522385e-02 8.198312e+25
2.880616e-02 7.802402e+25
3.289723e-02 7.388963e+25
3.756932e-02 6.957620e+25
4.290494e-02 6.509594e+25
4.899832e-02 6.045210e+25
5.595710e-02 5.567281e+25
6.390417e-02 5.082336e+25
7.297988e-02 4.596732e+25
8.334454e-02 4.118420e+25
9.518119e-02 3.656198e+25
1.086989e-01 3.217768e+25
1.241364e-01 2.810118e+25
1.417663e-01 2.439324e+25
1.619001e-01 2.109752e+25
1.848932e-01 1.825330e+25
2.111519e-01 1.586554e+25
2.411398e-01 1.392298e+25
2.753867e-01 1.237853e+25
3.144973e-01 1.115461e+25
3.591624e-01 1.019131e+25
4.101709e-01 9.418650e+24
4.684237e-01 8.767240e+24
5.349495e-01 8.220804e+24
6.109234e-01 7.735779e+24
6.976872e-01 7.313028e+24
7.967732e-01 6.933350e+24
9.099315e-01 6.584727e+24
1.039161e+00 6.248697e+24
1.186743e+00 5.910802e+24
1.355285e+00 5.599573e+24
1.547764e+00 5.339550e+24
1.767578e+00 5.020898e+24
2.018611e+00 4.720929e+24
2.305295e+00 4.415942e+24
2.632695e+00 4.146724e+24
3.006592e+00 3.805947e+24
3.433590e+00 3.525778e+24
3.921231e+00 3.250047e+24
4.478127e+00 3.001904e+24
5.114114e+00 2.798689e+24
5.840424e+00 2.591996e+24
6.669885e+00 2.433065e+24
7.617147e+00 2.286284e+24
8.698939e+00 2.158498e+24
9.934369e+00 2.052223e+24
1.134525e+01 1.959792e+24
1.295652e+01 1.876423e+24
1.479661e+01 1.806000e+24
1.689803e+01 1.741456e+24
1.929790e+01 1.686174e+24
2.203861e+01 1.632780e+24
2.516855e+01 1.584582e+24
2.874300e+01 1.540237e+24
3.282510e+01 1.494779e+24
3.748694e+01 1.456762e+24
4.281087e+01 1.415959e+24
4.889090e+01 1.374183e+24
5.583441e+01 1.333950e+24
6.376406e+01 1.295321e+24
7.281987e+01 1.254042e+24
8.316180e+01 1.218557e+24
9.497250e+01 1.181806e+24
1.084606e+02 1.147097e+24
1.238642e+02 1.113808e+24
1.414555e+02 1.079816e+24
1.615451e+02 1.047852e+24
1.844878e+02 1.014334e+24
2.106889e+02 9.823787e+23
2.406111e+02 9.498367e+23
2.747829e+02 9.180340e+23
3.138077e+02 8.866125e+23
3.583749e+02 8.558102e+23
4.092716e+02 8.258504e+23
4.673966e+02 7.965463e+23
5.337766e+02 7.679719e+23
6.095840e+02 7.393678e+23
6.961575e+02 7.111602e+23
7.950263e+02 6.833831e+23
9.079365e+02 6.561673e+23
1.036882e+03 6.296003e+23
1.184141e+03 6.035447e+23
1.352314e+03 5.784065e+23
